policy,n_stages,n_pipelines,memory_feasible,max_stages_under_slo,mean_throughput_tok_s,p05_throughput_tok_s,aggregate_throughput_tok_s,mean_tpot_ms,p99_tpot_ms,slo_attainment,p_all_stages_lit,migration_events_per_hour,stage_moves_per_hour,migrated_gb_per_hour,downtime_fraction,deadline_misses,peak_link_flows,colocation_rate,battery_wh_per_orbit,notes
static,6,8,0,5,43.90223923738971,10.082838316264121,351.2179138991176,169.3983990120713,359.7095246665216,0.0,0.4974912739965096,0.0,0.0,0.0,0.0,0,0,0.16666666666666666,788.2478275887145,min_stages_for_memory=10; max_stages_under_slo=5; INFEASIBLE: no split satisfies memory and the TPOT SLO at once; planes_eclipse_free=0
reactive_jit,6,8,0,5,25.916989013481167,24.447831876044166,207.33591210784937,222.63962937856348,233.7095246665216,0.0,0.9981457242582897,13.507853403141363,81.04712041884817,1503.0471204188482,0.13424358812028647,0,4,0.9520796974985456,2.864083406050029,min_stages_for_memory=10; max_stages_under_slo=5; INFEASIBLE: no split satisfies memory and the TPOT SLO at once; planes_eclipse_free=0
llumnix_reactive,6,8,0,5,26.589213138572656,24.447831876044166,212.71370510858128,210.80147492830167,221.10952466652157,0.0,0.99978184991274,6.596858638743456,39.58115183246073,283.0052356020943,0.0003502290807841948,0,7,0.9567517452006981,0.10414848749272833,min_stages_for_memory=10; max_stages_under_slo=5; INFEASIBLE: no split satisfies memory and the TPOT SLO at once; planes_eclipse_free=0
conveyor,6,8,0,5,43.595449473508786,19.756628897140313,348.7635957880703,157.39211628955823,237.90952466652158,0.0,0.5,13.507853403141363,81.04712041884817,579.4869109947645,0.016946995202171307,0,2,0.16666666666666666,722.4259834933101,min_stages_for_memory=10; max_stages_under_slo=5; INFEASIBLE: no split satisfies memory and the TPOT SLO at once; planes_eclipse_free=0
eph,6,8,0,5,43.90223923738971,10.082838316264121,351.2179138991176,169.3983990120713,359.7095246665216,0.0,0.4974912739965096,0.0,0.0,0.0,0.0,0,0,0.16666666666666666,788.2478275887145,min_stages_for_memory=10; max_stages_under_slo=5; INFEASIBLE: no split satisfies memory and the TPOT SLO at once; planes_eclipse_free=0
eph_compact,6,8,0,12,95.26377204378706,96.38615990021734,762.1101763502963,63.87038532634334,96.79787223733811,0.9949825479930192,0.9853839441535777,8.952879581151834,53.717277486911,384.0785340314136,0.00046541002880136914,0,2,0.0,9.946180555555557,min_stages_for_memory=10; max_stages_under_slo=12; planes_eclipse_free=0
eph_freeness,6,8,0,12,96.2877420104671,96.38615990021734,770.3019360837367,63.31973087608156,63.1978722373381,0.9988001745200699,0.9988001745200699,1.7670157068062828,10.602094240837697,75.80497382198953,9.185724252658601e-05,0,2,0.0,1.9267470186154743,min_stages_for_memory=10; max_stages_under_slo=12; planes_eclipse_free=0
two_timescale,6,8,0,12,96.30461664757043,96.38615990021734,770.4369331805633,63.30507119021768,63.1978722373381,0.9990183246073299,0.9990183246073299,1.649214659685864,9.895287958115183,70.75130890052357,8.573342635814695e-05,0,2,0.0,1.7184500436300174,min_stages_for_memory=10; max_stages_under_slo=12; planes_eclipse_free=0
